기준일자,기준시,본부명,전력사용량,고객호수
2024-02-22,23,충북본부,3234,676275
2024-02-22,24,충북본부,3314,676269
2024-02-22,01,대전세종충남본부,7137,1303537
2024-02-22,02,대전세종충남본부,6997,1302126
2024-02-22,03,대전세종충남본부,6874,1301175
2024-02-22,04,대전세종충남본부,6749,1300892
2024-02-22,05,대전세종충남본부,6782,1300846
2024-02-22,06,대전세종충남본부,6866,1300428
2024-02-22,07,대전세종충남본부,7192,1299238
2024-02-22,08,대전세종충남본부,7653,1297038
2024-02-22,09,대전세종충남본부,8288,1295165
2024-02-22,10,대전세종충남본부,8586,1295183
2024-02-22,11,대전세종충남본부,8665,1295187
2024-02-22,12,대전세종충남본부,8601,1294512
2024-02-22,13,대전세종충남본부,8264,1294686
2024-02-22,14,대전세종충남본부,8458,1295041
2024-02-22,15,대전세종충남본부,8443,1295418
2024-02-22,16,대전세종충남본부,8373,1295448
2024-02-22,17,대전세종충남본부,8368,1295279
2024-02-22,18,대전세종충남본부,8105,1294764
2024-02-22,19,대전세종충남본부,7995,1294512
2024-02-22,20,대전세종충남본부,7867,1294847
2024-02-22,21,대전세종충남본부,7695,1295785
2024-02-22,22,대전세종충남본부,7526,1298235
2024-02-22,23,대전세종충남본부,7440,1300871
2024-02-22,24,대전세종충남본부,7417,1302617
2024-02-22,01,전북본부,2253,708242
2024-02-22,02,전북본부,2161,708326
2024-02-22,03,전북본부,2146,708172
2024-02-22,04,전북본부,2113,708301
2024-02-22,05,전북본부,2100,708297
2024-02-22,06,전북본부,2126,708219
2024-02-22,07,전북본부,2255,707400
2024-02-22,08,전북본부,2384,707175
2024-02-22,09,전북본부,2565,707318
2024-02-22,10,전북본부,2681,707307
2024-02-22,11,전북본부,2693,707205
2024-02-22,12,전북본부,2689,707315
2024-02-22,13,전북본부,2627,707796
2024-02-22,14,전북본부,2688,707609
2024-02-22,15,전북본부,2681,707597
2024-02-22,16,전북본부,2675,707872
2024-02-22,17,전북본부,2605,707662
2024-02-22,18,전북본부,2556,707479
2024-02-22,19,전북본부,2516,707309
2024-02-22,20,전북본부,2466,707442
2024-02-22,21,전북본부,2394,707384
2024-02-22,22,전북본부,2361,707385
2024-02-22,23,전북본부,2419,707457
2024-02-22,24,전북본부,2442,706698
2024-02-22,01,광주전남본부,5155,1164671
2024-02-22,02,광주전남본부,5041,1164354
2024-02-22,03,광주전남본부,4973,1164296
2024-02-22,04,광주전남본부,4962,1164626
2024-02-22,05,광주전남본부,4969,1164578
2024-02-22,06,광주전남본부,5026,1164257
2024-02-22,07,광주전남본부,5174,1164567
2024-02-22,08,광주전남본부,5447,1164687
2024-02-22,09,광주전남본부,5796,1164277
2024-02-22,10,광주전남본부,5884,1163826
2024-02-22,11,광주전남본부,5941,1163551
2024-02-22,12,광주전남본부,5906,1164123
2024-02-22,13,광주전남본부,5688,1164500
2024-02-22,14,광주전남본부,5845,1164199
2024-02-22,15,광주전남본부,5785,1164184
2024-02-22,16,광주전남본부,5771,1164231
2024-02-22,17,광주전남본부,5763,1164062
2024-02-22,18,광주전남본부,5661,1164105
2024-02-22,19,광주전남본부,5580,1164110
2024-02-22,20,광주전남본부,5582,1164009
2024-02-22,21,광주전남본부,5478,1163990
2024-02-22,22,광주전남본부,5377,1164110
2024-02-22,23,광주전남본부,5330,1163767
2024-02-22,24,광주전남본부,5244,1163818
2024-02-22,01,대구본부,4074,1368631
2024-02-22,02,대구본부,3924,1368565
2024-02-22,03,대구본부,3852,1365078
2024-02-22,04,대구본부,3800,1365826
2024-02-22,05,대구본부,3780,1368882
2024-02-22,06,대구본부,3807,1368924
2024-02-22,07,대구본부,4079,1368496
2024-02-22,08,대구본부,4542,1368247
2024-02-22,09,대구본부,5300,1367726
2024-02-22,10,대구본부,5688,1366924
2024-02-22,11,대구본부,5748,1366790
2024-02-22,12,대구본부,5676,1367067
2024-02-22,13,대구본부,5343,1367534
2024-02-22,14,대구본부,5657,1367388
2024-02-22,15,대구본부,5691,1367561
2024-02-22,16,대구본부,5588,1367103
2024-02-22,17,대구본부,5521,1366692
2024-02-22,18,대구본부,5282,1366599
2024-02-22,19,대구본부,5100,1366598
2024-02-22,20,대구본부,4936,1366659
2024-02-22,21,대구본부,4740,1367132
2024-02-22,22,대구본부,4578,1367840
2024-02-22,23,대구본부,4506,1368142
2024-02-22,24,대구본부,4439,1368217
2024-02-22,01,경북본부,1737,594101
2024-02-22,02,경북본부,1679,594011
2024-02-22,03,경북본부,1644,594272
2024-02-22,04,경북본부,1621,593775
2024-02-22,05,경북본부,1625,594201
2024-02-22,06,경북본부,1656,594283
2024-02-22,07,경북본부,1700,594280
2024-02-22,08,경북본부,1785,594286
2024-02-22,09,경북본부,1937,594171
2024-02-22,10,경북본부,1990,593967
2024-02-22,11,경북본부,2010,593777
2024-02-22,12,경북본부,1999,593903
2024-02-22,13,경북본부,1930,594119
2024-02-22,14,경북본부,1974,594126
2024-02-22,15,경북본부,1965,594158
2024-02-22,16,경북본부,1947,594167
2024-02-22,17,경북본부,1955,594027
2024-02-22,18,경북본부,1911,594107
2024-02-22,19,경북본부,1870,594145
2024-02-22,20,경북본부,1830,593893
2024-02-22,21,경북본부,1773,593901
2024-02-22,22,경북본부,1733,594193
2024-02-22,23,경북본부,1727,594168
2024-02-22,24,경북본부,1809,593956
2024-02-22,01,부산울산본부,6634,1373508
2024-02-22,02,부산울산본부,6457,1373522
2024-02-22,03,부산울산본부,6329,1373515
2024-02-22,04,부산울산본부,6295,1373670
2024-02-22,05,부산울산본부,6268,1373543
2024-02-22,06,부산울산본부,6401,1373247
2024-02-22,07,부산울산본부,6749,1373088
2024-02-22,08,부산울산본부,7348,1373127
2024-02-22,09,부산울산본부,7947,1373123
2024-02-22,10,부산울산본부,8359,1372803
2024-02-22,11,부산울산본부,8413,1372738
2024-02-22,12,부산울산본부,8346,1372448
2024-02-22,13,부산울산본부,7925,1372420
2024-02-22,14,부산울산본부,8399,1372271
2024-02-22,15,부산울산본부,8394,1372453
2024-02-22,16,부산울산본부,8281,1372354
2024-02-22,17,부산울산본부,8197,1372322
2024-02-22,18,부산울산본부,7883,1371880
2024-02-22,19,부산울산본부,7758,1371461
2024-02-22,20,부산울산본부,7482,1371462
2024-02-22,21,부산울산본부,7229,1371946
2024-02-22,22,부산울산본부,6976,1372371
2024-02-22,23,부산울산본부,7059,1372393
2024-02-22,24,부산울산본부,6938,1372031
2024-02-22,01,경남본부,3032,1107674
2024-02-22,02,경남본부,2962,1108170
2024-02-22,03,경남본부,2912,1108049
2024-02-22,04,경남본부,2856,1108039
2024-02-22,05,경남본부,2863,1107926
2024-02-22,06,경남본부,2958,1107832
2024-02-22,07,경남본부,3188,1107465
2024-02-22,08,경남본부,3477,1107326
2024-02-22,09,경남본부,3869,1106919
2024-02-22,10,경남본부,4046,1106839
2024-02-22,11,경남본부,4017,1106912
2024-02-22,12,경남본부,3916,1106670
2024-02-22,13,경남본부,3636,1106841
2024-02-22,14,경남본부,3938,1106749
2024-02-22,15,경남본부,3876,1106237
2024-02-22,16,경남본부,3871,1106034
2024-02-22,17,경남본부,3893,1106026
2024-02-22,18,경남본부,3667,1106074
2024-02-22,19,경남본부,3596,1105823
2024-02-22,20,경남본부,3508,1105775
2024-02-22,21,경남본부,3316,1106212
2024-02-22,22,경남본부,3201,1106486
2024-02-22,23,경남본부,3221,1105681
2024-02-22,24,경남본부,3243,1107179
2024-02-22,01,제주본부,594,401426
2024-02-22,02,제주본부,566,401401
2024-02-22,03,제주본부,547,401461
2024-02-22,04,제주본부,539,401477
2024-02-22,05,제주본부,543,401385
2024-02-22,06,제주본부,562,401330
2024-02-22,07,제주본부,593,401291
2024-02-22,08,제주본부,641,400632
2024-02-22,09,제주본부,709,400507
2024-02-22,10,제주본부,763,400857
2024-02-22,11,제주본부,754,400756
2024-02-22,12,제주본부,756,400746
2024-02-22,13,제주본부,763,400685
2024-02-22,14,제주본부,757,400590
2024-02-22,15,제주본부,754,400532
2024-02-22,16,제주본부,759,400538
2024-02-22,17,제주본부,787,400465
2024-02-22,18,제주본부,782,400269
2024-02-22,19,제주본부,773,400264
2024-02-22,20,제주본부,764,400218
2024-02-22,21,제주본부,741,400280
2024-02-22,22,제주본부,713,400464
2024-02-22,23,제주본부,697,400505
2024-02-22,24,제주본부,682,400625
2024-02-21,01,경기북부본부,2640,781199
2024-02-21,02,경기북부본부,2516,779521
2024-02-21,03,경기북부본부,2421,723572
2024-02-21,04,경기북부본부,2392,737735
2024-02-21,05,경기북부본부,2446,779668
2024-02-21,06,경기북부본부,2551,779742
2024-02-21,07,경기북부본부,2741,779601
2024-02-21,08,경기북부본부,3042,779491
2024-02-21,09,경기북부본부,3473,779317
2024-02-21,10,경기북부본부,3767,776254
2024-02-21,11,경기북부본부,3869,776493
2024-02-21,12,경기북부본부,3854,780045
2024-02-21,13,경기북부본부,3689,780146
2024-02-21,14,경기북부본부,3800,780277
2024-02-21,15,경기북부본부,3820,780657
2024-02-21,16,경기북부본부,3764,780935
2024-02-21,17,경기북부본부,3725,758719
2024-02-21,18,경기북부본부,3610,767680
2024-02-21,19,경기북부본부,3476,780581
2024-02-21,20,경기북부본부,3378,780483
2024-02-21,21,경기북부본부,3253,780652
2024-02-21,22,경기북부본부,3120,781049
2024-02-21,23,경기북부본부,3022,781279
2024-02-21,24,경기북부본부,2952,781308
2024-02-21,01,남서울본부,2199,1230111
2024-02-21,02,남서울본부,2022,1228827
2024-02-21,03,남서울본부,1932,1227332
2024-02-21,04,남서울본부,1892,1227338
2024-02-21,05,남서울본부,1921,1228619
2024-02-21,06,남서울본부,2082,1228712
2024-02-21,07,남서울본부,2406,1228102
2024-02-21,08,남서울본부,2838,1227723
2024-02-21,09,남서울본부,3332,1227698
2024-02-21,10,남서울본부,3724,1227592
2024-02-21,11,남서울본부,3910,1227857
2024-02-21,12,남서울본부,3932,1227913
2024-02-21,13,남서울본부,3927,1227871
2024-02-21,14,남서울본부,3939,1228392
2024-02-21,15,남서울본부,3881,1229186
2024-02-21,16,남서울본부,3821,1229723
2024-02-21,17,남서울본부,3790,1228633
2024-02-21,18,남서울본부,3758,1181201
2024-02-21,19,남서울본부,3636,1229187
2024-02-21,20,남서울본부,3488,1229421
2024-02-21,21,남서울본부,3287,1230216
2024-02-21,22,남서울본부,3053,1230482
2024-02-21,23,남서울본부,2775,1230397
2024-02-21,24,남서울본부,2535,1230052
2024-02-21,01,경기본부,9801,1735246
2024-02-21,02,경기본부,9472,1732432
2024-02-21,03,경기본부,9311,1733343
2024-02-21,04,경기본부,9214,1732726
2024-02-21,05,경기본부,9273,1732405
2024-02-21,06,경기본부,9545,1731855
2024-02-21,07,경기본부,10133,1730824
2024-02-21,08,경기본부,11138,1729871
2024-02-21,09,경기본부,12546,1729259
2024-02-21,10,경기본부,13465,1729424
2024-02-21,11,경기본부,13707,1729611
2024-02-21,12,경기본부,13642,1729601
2024-02-21,13,경기본부,13111,1730180
2024-02-21,14,경기본부,13527,1730886
2024-02-21,15,경기본부,13588,1732511
2024-02-21,16,경기본부,13409,1733978
2024-02-21,17,경기본부,13276,1734014
2024-02-21,18,경기본부,12723,1733832
2024-02-21,19,경기본부,12344,1733828
2024-02-21,20,경기본부,12049,1733532
2024-02-21,21,경기본부,11593,1733701
2024-02-21,22,경기본부,11155,1734868
2024-02-21,23,경기본부,10840,1735099
2024-02-21,24,경기본부,10582,1735079
2024-02-21,01,서울본부,1739,1234265
2024-02-21,02,서울본부,1591,1233574
2024-02-21,03,서울본부,1513,1232673
2024-02-21,04,서울본부,1479,1232446
2024-02-21,05,서울본부,1506,1233029
2024-02-21,06,서울본부,1627,1233555
2024-02-21,07,서울본부,1875,1233006
2024-02-21,08,서울본부,2199,1232671
2024-02-21,09,서울본부,2578,1232642
2024-02-21,10,서울본부,2893,1232557
2024-02-21,11,서울본부,3041,1232746
2024-02-21,12,서울본부,3077,1232656
2024-02-21,13,서울본부,3070,1232910
2024-02-21,14,서울본부,3078,1232865
2024-02-21,15,서울본부,3049,1233390
2024-02-21,16,서울본부,3002,1233522
2024-02-21,17,서울본부,2971,1233973
2024-02-21,18,서울본부,2951,1233806
2024-02-21,19,서울본부,2848,1233864
2024-02-21,20,서울본부,2731,1233618
2024-02-21,21,서울본부,2585,1233690
2024-02-21,22,서울본부,2414,1233983
2024-02-21,23,서울본부,2195,1233861
2024-02-21,24,서울본부,2007,1233305
2024-02-21,01,인천본부,3415,1173666
2024-02-21,02,인천본부,3286,1172641
2024-02-21,03,인천본부,3221,1171158
2024-02-21,04,인천본부,3171,1171386
2024-02-21,05,인천본부,3192,1172279
2024-02-21,06,인천본부,3307,1172468
2024-02-21,07,인천본부,3621,1172041
2024-02-21,08,인천본부,4120,1171695
2024-02-21,09,인천본부,4932,1171690
2024-02-21,10,인천본부,5418,1172420
2024-02-21,11,인천본부,5565,1172482
2024-02-21,12,인천본부,5549,1172456
2024-02-21,13,인천본부,5306,1172578
2024-02-21,14,인천본부,5529,1172702
2024-02-21,15,인천본부,5532,1173073
2024-02-21,16,인천본부,5475,1173249
2024-02-21,17,인천본부,5401,1173072
2024-02-21,18,인천본부,5099,1172340
2024-02-21,19,인천본부,4864,1172054
2024-02-21,20,인천본부,4735,1172269
2024-02-21,21,인천본부,4482,1172206
2024-02-21,22,인천본부,4252,1172606
2024-02-21,23,인천본부,4007,1172662
2024-02-21,24,인천본부,3853,1172863
2024-02-21,01,강원본부,2130,707249
2024-02-21,02,강원본부,1991,706546
2024-02-21,03,강원본부,1928,706119
2024-02-21,04,강원본부,1900,706100
2024-02-21,05,강원본부,1917,706157
2024-02-21,06,강원본부,1975,705936
2024-02-21,07,강원본부,2054,704957
2024-02-21,08,강원본부,2080,704601
2024-02-21,09,강원본부,2023,704543
2024-02-21,10,강원본부,2016,704605
2024-02-21,11,강원본부,2073,704048
2024-02-21,12,강원본부,2068,701609
2024-02-21,13,강원본부,2073,704087
2024-02-21,14,강원본부,2105,703905
2024-02-21,15,강원본부,2096,704192
2024-02-21,16,강원본부,2077,704689
2024-02-21,17,강원본부,2025,704915
2024-02-21,18,강원본부,1942,520839
2024-02-21,19,강원본부,1994,704476
2024-02-21,20,강원본부,1918,703967
2024-02-21,21,강원본부,1940,704622
2024-02-21,22,강원본부,1943,704873
2024-02-21,23,강원본부,2192,705058
2024-02-21,24,강원본부,2302,705200
2024-02-21,01,충북본부,3119,678282
2024-02-21,02,충북본부,3040,678142
2024-02-21,03,충북본부,3015,678048
2024-02-21,04,충북본부,2987,677964
2024-02-21,05,충북본부,3013,677571
2024-02-21,06,충북본부,3059,677841
2024-02-21,07,충북본부,3151,677528
2024-02-21,08,충북본부,3286,677403
2024-02-21,09,충북본부,3571,677142
2024-02-21,10,충북본부,3667,676817
2024-02-21,11,충북본부,3685,676702
2024-02-21,12,충북본부,3660,676728
2024-02-21,13,충북본부,3524,676751
2024-02-21,14,충북본부,3671,676585
2024-02-21,15,충북본부,3707,676609
2024-02-21,16,충북본부,3643,676659
2024-02-21,17,충북본부,3582,676835
2024-02-21,18,충북본부,3395,676794
2024-02-21,19,충북본부,3309,675835
2024-02-21,20,충북본부,3276,675850
2024-02-21,21,충북본부,3182,676651
2024-02-21,22,충북본부,3120,676506
2024-02-21,23,충북본부,3206,676609
2024-02-21,24,충북본부,3278,676427
2024-02-21,01,대전세종충남본부,7013,1304437
2024-02-21,02,대전세종충남본부,6855,1303176
2024-02-21,03,대전세종충남본부,6750,1302453
2024-02-21,04,대전세종충남본부,6661,1302095
2024-02-21,05,대전세종충남본부,6697,1302270
2024-02-21,06,대전세종충남본부,6770,1302202
2024-02-21,07,대전세종충남본부,7036,1301040
2024-02-21,08,대전세종충남본부,7480,1298530
2024-02-21,09,대전세종충남본부,8158,1296891
2024-02-21,10,대전세종충남본부,8488,1296503
2024-02-21,11,대전세종충남본부,8466,1296538
2024-02-21,12,대전세종충남본부,8464,1296410
2024-02-21,13,대전세종충남본부,8139,1296274
2024-02-21,14,대전세종충남본부,8380,1296273
2024-02-21,15,대전세종충남본부,8387,1295975
2024-02-21,16,대전세종충남본부,8293,1296131
2024-02-21,17,대전세종충남본부,8270,1296449
2024-02-21,18,대전세종충남본부,7986,1296256
2024-02-21,19,대전세종충남본부,7906,1296239
2024-02-21,20,대전세종충남본부,7785,1296287
2024-02-21,21,대전세종충남본부,7562,1297258
2024-02-21,22,대전세종충남본부,7424,1298764
2024-02-21,23,대전세종충남본부,7393,1301112
2024-02-21,24,대전세종충남본부,7357,1303089
2024-02-21,01,전북본부,2232,708775
2024-02-21,02,전북본부,2145,708757
2024-02-21,03,전북본부,2081,708569
2024-02-21,04,전북본부,2070,708568
2024-02-21,05,전북본부,2059,708682
2024-02-21,06,전북본부,2082,708789
2024-02-21,07,전북본부,2211,708144
2024-02-21,08,전북본부,2368,708106
2024-02-21,09,전북본부,2570,708244
2024-02-21,10,전북본부,2669,708252
2024-02-21,11,전북본부,2673,708007
2024-02-21,12,전북본부,2658,707909
2024-02-21,13,전북본부,2557,707837
2024-02-21,14,전북본부,2646,707960
2024-02-21,15,전북본부,2641,708709
2024-02-21,16,전북본부,2614,709003
2024-02-21,17,전북본부,2606,708953
2024-02-21,18,전북본부,2517,708470
2024-02-21,19,전북본부,2474,708025
2024-02-21,20,전북본부,2442,708281
2024-02-21,21,전북본부,2374,708360
2024-02-21,22,전북본부,2326,708253
2024-02-21,23,전북본부,2387,708280
2024-02-21,24,전북본부,2388,708131
2024-02-21,01,광주전남본부,5143,1166120
2024-02-21,02,광주전남본부,5034,1165965
2024-02-21,03,광주전남본부,4967,1166078
2024-02-21,04,광주전남본부,4942,1166077
2024-02-21,05,광주전남본부,4966,1166023
2024-02-21,06,광주전남본부,5043,1165713
2024-02-21,07,광주전남본부,5178,1165909
2024-02-21,08,광주전남본부,5442,1166083
